Date,region,product_1,product_2,product_3
2021-05-01,Europe,49117,46602,1726
2021-05-01,Europe,111950,93933,3479
2021-05-01,Europe,26045,22518,834
2021-05-01,Europe,117310,21438,794
2021-05-01,Europe,98579,11880,440
2021-05-01,Europe,23506,39732,1419
2021-05-01,Europe,30805,73332,2619
2021-05-01,Europe,44975,104580,3735
2021-05-01,Europe,9658,16324,583
2021-05-01,Europe,1563,4284,153
2021-05-01,Europe,17078,28868,1031
2021-05-01,Europe,463498,10470,349
2021-05-01,Europe,272867,6810,227
2021-05-01,Europe,209035,4590,153
2021-05-01,Europe,304,280,5
2021-05-01,Europe,583235,1432872,25587
2021-05-01,Europe,53689,109144,1949
2021-05-01,Europe,27,56,1
2021-05-01,Europe,73,56,1
2021-05-01,Europe,75808,75824,1354
2021-05-01,Europe,209670,123760,2210
2021-05-01,Europe,291419,275744,4924
2021-05-01,Europe,135271,204624,3654
2021-05-01,Europe,38018,64260,765
2020-12-01,ICON - LACAN,315169,19967,19967
2020-12-01,ICON - LACAN,134353,2350,2350
2020-12-01,ICON - LACAN,79328,1435,1435
2020-12-01,ICON - LACAN,569,18,18
2020-12-01,ICON - LACAN,414764,10047,10047
2020-12-01,ICON - LACAN,13407,758,758
2020-12-01,ICON - LACAN,3073,46,46
2020-12-01,ICON - LACAN,165158,1034,1034
2020-12-01,ICON - LACAN,172447,6632,3316
2020-12-01,ICON - LACAN,212186,22748,5687
2020-12-01,ICON - LACAN,14762,1550,155
2020-12-01,ICON - LACAN,11872,30360,1012
2020-12-01,ICON - LACAN,25133,60480,2016
2020-12-01,ICON - LACAN,30915,73950,2465
2020-12-01,ICON - LACAN,230407,736008,13143
2021-01-01,ICON - LACAN,1208,74,74
2021-01-01,ICON - LACAN,1949,98,98
2021-01-01,ICON - LACAN,5941130,14546,14546
2021-01-01,ICON - LACAN,3630,201,201
2021-01-01,ICON - LACAN,5776,790,790
2021-01-01,ICON - LACAN,1167210,6174,6174
2021-01-01,ICON - LACAN,357133,8651,8651
2021-01-01,ICON - LACAN,136837,304,304
2021-01-01,ICON - LACAN,104041,2067,2067
2021-01-01,ICON - LACAN,442285,2769,2769
2021-01-01,ICON - LACAN,14873,822,822
2021-01-01,ICON - LACAN,515237,17662,8831
2021-01-01,ICON - LACAN,288947,17080,8540
2021-01-01,ICON - LACAN,13966,1450,145
2021-01-01,ICON - LACAN,492554,64773,2399
2021-01-01,ICON - LACAN,5856782,47574,1762
2021-01-01,ICON - LACAN,24045,5751,213
2021-01-01,ICON - LACAN,71380,36720,1224
2021-01-01,ICON - LACAN,22802,36810,1227
2021-01-01,ICON - LACAN,0,63952,1142
2021-02-01,ICON - LACAN,27345,899,899
2021-02-01,ICON - LACAN,12694,190,190
2021-02-01,ICON - LACAN,315169,19967,19967
2021-02-01,ICON - LACAN,1652,97,97
2021-02-01,ICON - LACAN,14619,1016,1016
2021-02-01,ICON - LACAN,7446726,14756,14756
2021-02-01,ICON - LACAN,1949,98,98
2021-02-01,ICON - LACAN,5776,790,790
2021-02-01,ICON - LACAN,194,5,5
2021-02-01,ICON - LACAN,120225,6641,6641
2021-02-01,ICON - LACAN,8420,847,847
2021-02-01,ICON - LACAN,308502,7473,7473
2021-02-01,ICON - LACAN,3574,116,116
2021-02-01,ICON - LACAN,35231,1404,702
2021-02-01,ICON - LACAN,177678,5052,2526
2021-02-01,ICON - LACAN,10635238,47574,1762
2021-03-01,ICON - LACAN,247872,19967,19967
2021-03-01,ICON - LACAN,11890,956,956
2021-03-01,ICON - LACAN,7433100,14729,14729
2021-03-01,ICON - LACAN,111733,1954,1954
2021-03-01,ICON - LACAN,295172,4849,4849
2021-03-01,ICON - LACAN,14316,1405,1405
2021-03-01,ICON - LACAN,719285,20168,20168
2021-03-01,ICON - LACAN,5853,1473,1473
2021-03-01,ICON - LACAN,409175,2767,2767
2021-03-01,ICON - LACAN,4729,272,136
2021-03-01,ICON - LACAN,405192,23860,11930
2021-03-01,ICON - LACAN,11453,2565,95
2021-03-01,ICON - LACAN,21465,34560,1152
2021-04-01,ICON - LACAN,247872,19967,19967
2021-04-01,ICON - LACAN,11852,953,953
2021-04-01,ICON - LACAN,32574,1796,1796
2021-04-01,ICON - LACAN,2114,119,119
2021-04-01,ICON - LACAN,5054,496,496
2021-04-01,ICON - LACAN,284194,4681,4681
2021-04-01,ICON - LACAN,569,18,18
2021-04-01,ICON - LACAN,5596,969,969
2021-04-01,ICON - LACAN,21509,294,294
2021-04-01,ICON - LACAN,2886,56,56
2021-04-01,ICON - LACAN,4366,851,851
2021-04-01,ICON - LACAN,7120,200,200
2021-04-01,ICON - LACAN,40956,400,400
2021-04-01,ICON - LACAN,236637,510,510
2021-04-01,ICON - LACAN,5446,292,292
2021-04-01,ICON - LACAN,5853,1473,1473
2021-04-01,ICON - LACAN,308299,5781,5781
2021-04-01,ICON - LACAN,26220,1473,1473
2021-04-01,ICON - LACAN,179965,11926,5963
2021-04-01,ICON - LACAN,5773,14520,7260
2021-04-01,ICON - LACAN,14297,2300,230
2021-04-01,ICON - LACAN,4179,3720,372
2021-04-01,ICON - LACAN,51610,26550,885
2021-04-01,ICON - LACAN,83355,95970,3199
2021-05-01,ICON - LACAN,32392,1786,1786
2021-05-01,ICON - LACAN,620,46,46
2021-05-01,ICON - LACAN,1415565,2805,2805
2021-05-01,ICON - LACAN,13459053,89169,89169
2021-05-01,ICON - LACAN,236637,510,510
2021-05-01,ICON - LACAN,5406,292,292
2021-05-01,ICON - LACAN,116726,17172,4293
2021-05-01,ICON - LACAN,4179,3720,372
2021-05-01,ICON - LACAN,39807,95790,3193
2021-05-01,ICON - LACAN,71902,30360,1012
2021-05-01,ICON - LACAN,28874,69480,2316
2021-05-01,ICON - LACAN,77647,87450,2915
2020-12-01,ICON - TMEA,1764,38,38
2020-12-01,ICON - TMEA,186,4,4
2020-12-01,ICON - TMEA,104,25,25
2020-12-01,ICON - TMEA,3017,65,65
2020-12-01,ICON - TMEA,7281,262,262
2020-12-01,ICON - TMEA,8568,45,45
2020-12-01,ICON - TMEA,32562,954,954
2020-12-01,ICON - TMEA,9685,310,310
2020-12-01,ICON - TMEA,50559,781,781
2020-12-01,ICON - TMEA,9734,600,300
2020-12-01,ICON - TMEA,7649,472,236
2020-12-01,ICON - TMEA,29,4,1
2020-12-01,ICON - TMEA,8311,2772,693
2020-12-01,ICON - TMEA,38681,4668,1167
2020-12-01,ICON - TMEA,186062,30056,7514
2020-12-01,ICON - TMEA,14,4,1
2020-12-01,ICON - TMEA,552,184,46
2020-12-01,ICON - TMEA,8666,2394,399
2020-12-01,ICON - TMEA,37922,12852,476
2020-12-01,ICON - TMEA,7475,3640,130
2020-12-01,ICON - TMEA,13234,27076,967
2021-01-01,ICON - TMEA,1764,38,38
2021-01-01,ICON - TMEA,386,7,7
2021-01-01,ICON - TMEA,6260,1528,1528
2021-01-01,ICON - TMEA,85765,969,969
2021-01-01,ICON - TMEA,318438,1653,1653
2021-01-01,ICON - TMEA,0,900,900
2021-01-01,ICON - TMEA,59104,2453,2453
2021-01-01,ICON - TMEA,14015,874,437
2021-01-01,ICON - TMEA,991,84,21
2021-01-01,ICON - TMEA,279,52,13
2021-01-01,ICON - TMEA,172,32,8
2021-01-01,ICON - TMEA,5491,1220,244
2021-01-01,ICON - TMEA,4498,2380,85
2021-01-01,ICON - TMEA,13234,27076,967
2021-01-01,ICON - TMEA,798954,176456,3151
2021-02-01,ICON - TMEA,159650,4187,4187
2021-02-01,ICON - TMEA,249,3,3
2021-02-01,ICON - TMEA,386,7,7
2021-02-01,ICON - TMEA,16753,304,304
2021-02-01,ICON - TMEA,398,20,20
2021-02-01,ICON - TMEA,7281,262,262
2021-02-01,ICON - TMEA,46175,4071,4071
2021-02-01,ICON - TMEA,95203,1400,1400
2021-02-01,ICON - TMEA,54797,2275,2275
2021-02-01,ICON - TMEA,1476,96,48
2021-02-01,ICON - TMEA,12576,776,388
2021-02-01,ICON - TMEA,429,80,20
2021-02-01,ICON - TMEA,12036,3952,988
2021-02-01,ICON - TMEA,8191,2732,683
2021-02-01,ICON - TMEA,142,12,3
2021-02-01,ICON - TMEA,895,108,27
2021-02-01,ICON - TMEA,14,4,1
2021-02-01,ICON - TMEA,28400,3436,859
2021-02-01,ICON - TMEA,15925,4095,819
2021-02-01,ICON - TMEA,13631,3505,701
2021-02-01,ICON - TMEA,8666,2394,399
2021-02-01,ICON - TMEA,667835,33885,1255
2021-02-01,ICON - TMEA,1062406,225400,4025
2021-03-01,ICON - TMEA,3008,432,432
2021-03-01,ICON - TMEA,416,7,7
2021-03-01,ICON - TMEA,238,4,4
2021-03-01,ICON - TMEA,116,28,28
2021-03-01,ICON - TMEA,2560,55,55
2021-03-01,ICON - TMEA,241213,1031,1031
2021-03-01,ICON - TMEA,20196,998,499
2021-03-01,ICON - TMEA,49156,2092,1046
2021-03-01,ICON - TMEA,22841,2000,1000
2021-03-01,ICON - TMEA,11295,882,441
2021-03-01,ICON - TMEA,11706,730,365
2021-03-01,ICON - TMEA,1560,300,75
2021-03-01,ICON - TMEA,67413,10644,2661
2021-03-01,ICON - TMEA,19,5,1
2021-03-01,ICON - TMEA,18298,6450,1075
2021-03-01,ICON - TMEA,46096,33885,1255
2021-03-01,ICON - TMEA,132664,231224,4129
2021-04-01,ICON - TMEA,74811,1962,1962
2021-04-01,ICON - TMEA,937,132,132
2021-04-01,ICON - TMEA,3138,100,100
2021-04-01,ICON - TMEA,23022,385,385
2021-04-01,ICON - TMEA,15074,4203,4203
2021-04-01,ICON - TMEA,76109,852,852
2021-04-01,ICON - TMEA,27927,120,120
2021-04-01,ICON - TMEA,11,1,1
2021-04-01,ICON - TMEA,69816,800,800
2021-04-01,ICON - TMEA,7626,243,243
2021-04-01,ICON - TMEA,1476,96,48
2021-04-01,ICON - TMEA,10118,500,250
2021-04-01,ICON - TMEA,5865,458,229
2021-04-01,ICON - TMEA,30,4,1
2021-04-01,ICON - TMEA,967,240,60
2021-04-01,ICON - TMEA,634,112,28
2021-04-01,ICON - TMEA,300,44,11
2021-04-01,ICON - TMEA,552,184,46
2021-04-01,ICON - TMEA,229,48,12
2021-04-01,ICON - TMEA,7258,2196,549
2021-04-01,ICON - TMEA,3079,468,78
2021-04-01,ICON - TMEA,0,8424,312
2021-04-01,ICON - TMEA,29641,21789,807
2021-04-01,ICON - TMEA,77862,20790,770
2021-04-01,ICON - TMEA,13234,27076,967
2021-04-01,ICON - TMEA,0,59360,1060
2021-05-01,ICON - TMEA,1769,38,38
2021-05-01,ICON - TMEA,715,28,28
2021-05-01,ICON - TMEA,100,5,5
2021-05-01,ICON - TMEA,2231,41,41
2021-05-01,ICON - TMEA,89374,1002,1002
2021-05-01,ICON - TMEA,289,2,2
2021-05-01,ICON - TMEA,82,3,3
2021-05-01,ICON - TMEA,27927,120,120
2021-05-01,ICON - TMEA,31211,924,924
2021-05-01,ICON - TMEA,42207,1006,1006
2021-05-01,ICON - TMEA,7124,227,227
2021-05-01,ICON - TMEA,1476,96,48
2021-05-01,ICON - TMEA,29870,1294,647
2021-05-01,ICON - TMEA,18594,948,474
2021-05-01,ICON - TMEA,13569,846,423
2021-05-01,ICON - TMEA,64,16,4
2021-05-01,ICON - TMEA,30,4,1
2021-05-01,ICON - TMEA,967,240,60
2021-05-01,ICON - TMEA,7525,2008,502
2021-05-01,ICON - TMEA,25561,4036,1009
2021-05-01,ICON - TMEA,552,184,46
2021-05-01,ICON - TMEA,4527,975,195
2021-05-01,ICON - TMEA,40783,14250,2375
2021-05-01,ICON - TMEA,29641,21789,807
2021-05-01,ICON - TMEA,132664,231224,4129
2020-12-01,JAPAC,97,3,3
2020-12-01,JAPAC,1236557,2688,2688
2020-12-01,JAPAC,44774,892,892
2020-12-01,JAPAC,74710,5541,5541
2020-12-01,JAPAC,805,44,44
2020-12-01,JAPAC,610181,4420,2210
2020-12-01,JAPAC,306827,8172,4086
2020-12-01,JAPAC,154307,7444,3722
2020-12-01,JAPAC,70332,7820,782
2020-12-01,JAPAC,72072,3630,363
2020-12-01,JAPAC,2827,580,58
2020-12-01,JAPAC,2862,2450,245
2020-12-01,JAPAC,15277,13600,1360
2020-12-01,JAPAC,11562,2840,284
2020-12-01,JAPAC,-4790,594,22
2020-12-01,JAPAC,-64051,24808,443
2020-12-01,JAPAC,-7996,178304,3184
2021-01-01,JAPAC,278384,2499,2499
2021-01-01,JAPAC,11943,347,347
2021-01-01,JAPAC,28862,432,432
2021-01-01,JAPAC,4247580,22102,22102
2021-01-01,JAPAC,-624999,1213,1213
2021-01-01,JAPAC,2825,128,128
2021-01-01,JAPAC,72824,1408,1408
2021-01-01,JAPAC,184904,9155,9155
2021-01-01,JAPAC,19174,382,382
2021-01-01,JAPAC,115716,2862,1431
2021-01-01,JAPAC,821,140,14
2021-01-01,JAPAC,393,350,35
2021-01-01,JAPAC,2340,480,48
2021-01-01,JAPAC,2358,2050,205
2021-01-01,JAPAC,11015,2260,226
2021-01-01,JAPAC,12839,11430,1143
2021-01-01,JAPAC,37635,7790,779
2021-01-01,JAPAC,9695,1990,199
2021-01-01,JAPAC,-511281,12447,461
2021-01-01,JAPAC,63311,260848,4658
2021-02-01,JAPAC,8609,604,604
2021-02-01,JAPAC,15862,397,397
2021-02-01,JAPAC,4220691,21942,21942
2021-02-01,JAPAC,276653,3019,3019
2021-02-01,JAPAC,40093,1003,1003
2021-02-01,JAPAC,-434549,857,857
2021-02-01,JAPAC,58195,978,978
2021-02-01,JAPAC,26503,528,528
2021-02-01,JAPAC,530740,4020,2010
2021-02-01,JAPAC,154,270,135
2021-02-01,JAPAC,112574,5670,567
2021-02-01,JAPAC,2191,1950,195
2021-02-01,JAPAC,11106,2540,254
2021-02-01,JAPAC,-529433,50895,1885
2021-02-01,JAPAC,35102,90440,3230
2021-02-01,JAPAC,12071,11648,416
2021-03-01,JAPAC,234,10,10
2021-03-01,JAPAC,564058,3585,3585
2021-03-01,JAPAC,47443,892,892
2021-03-01,JAPAC,2071,108,108
2021-03-01,JAPAC,63078,1250,1250
2021-03-01,JAPAC,59547,4400,4400
2021-03-01,JAPAC,74133,4173,4173
2021-03-01,JAPAC,354181,921,921
2021-03-01,JAPAC,57492,4264,4264
2021-03-01,JAPAC,7730,403,403
2021-03-01,JAPAC,402980,3585,3585
2021-03-01,JAPAC,107744,7140,3570
2021-03-01,JAPAC,448620,3398,1699
2021-03-01,JAPAC,15265,646,323
2021-03-01,JAPAC,606655,16508,8254
2021-03-01,JAPAC,125226,6232,3116
2021-03-01,JAPAC,112310,2764,1382
2021-03-01,JAPAC,4433,254,127
2021-03-01,JAPAC,628798,106590,10659
2021-03-01,JAPAC,43727,8520,852
2021-03-01,JAPAC,2413,420,42
2021-03-01,JAPAC,5557,1140,114
2021-03-01,JAPAC,324,26163,969
2021-03-01,JAPAC,34457,89544,3198
2021-04-01,JAPAC,97,3,3
2021-04-01,JAPAC,10565,205,205
2021-04-01,JAPAC,239813,3014,3014
2021-04-01,JAPAC,33875,998,998
2021-04-01,JAPAC,1520072,3261,3261
2021-04-01,JAPAC,36541,692,692
2021-04-01,JAPAC,57725,1150,1150
2021-04-01,JAPAC,44630,3310,3310
2021-04-01,JAPAC,82371,6074,6074
2021-04-01,JAPAC,302786,5731,5731
2021-04-01,JAPAC,7730,403,403
2021-04-01,JAPAC,4852,278,139
2021-04-01,JAPAC,3735,214,107
2021-04-01,JAPAC,6524,1244,311
2021-04-01,JAPAC,39774,7750,775
2021-04-01,JAPAC,1752,1560,156
2021-04-01,JAPAC,10771,2210,221
2021-04-01,JAPAC,7762,6910,691
2021-05-01,JAPAC,97,3,3
2021-05-01,JAPAC,10565,205,205
2021-05-01,JAPAC,26959,394,394
2021-05-01,JAPAC,3827266,19601,19601
2021-05-01,JAPAC,1056586,10008,10008
2021-05-01,JAPAC,4047,211,211
2021-05-01,JAPAC,230477,2385,2385
2021-05-01,JAPAC,375713,30866,15433
2021-05-01,JAPAC,107714,7138,3569
2021-05-01,JAPAC,612860,4642,2321
2021-05-01,JAPAC,37271,2240,1120
2021-05-01,JAPAC,17213,504,252
2021-05-01,JAPAC,152,260,130
2021-05-01,JAPAC,502579,25808,12904
2021-05-01,JAPAC,108043,2684,1342
2021-05-01,JAPAC,8026,1564,391
2021-05-01,JAPAC,10771,2210,221
2021-05-01,JAPAC,2471,2200,220
2021-03-01,PARTNER,755276,34950,34950
2021-05-01,PARTNER,179325,47490,9498
2020-12-01,US,26540110,144777,144777
2020-12-01,US,181246,21555,21555
2020-12-01,US,268,10,10
2020-12-01,US,3741,90,90
2020-12-01,US,7511,456,456
2020-12-01,US,20079,620,620
2020-12-01,US,14648,1004,1004
2020-12-01,US,38056,9061,9061
2020-12-01,US,1015544,65772,2349
2020-12-01,US,492473,810656,28952
2020-12-01,US,776225,1324456,47302
2020-12-01,US,465760,1034605,18811
2020-12-01,US,4695890,25224120,420402
2021-01-01,US,7511,456,456
2021-01-01,US,133566,35905,35905
2021-01-01,US,2586,206,103
2021-01-01,US,181580,477708,34122
2021-01-01,US,71253,382740,6379
2021-02-01,US,3741,90,90
2021-02-01,US,144599,1331,1331
2021-03-01,US,25039924,127901,127901
2021-03-01,US,25,1,1
2021-03-01,US,21559,713,713
2021-03-01,US,144599,1331,1331
2021-03-01,US,1092236,57268,14317
2021-03-01,US,2387909,78972,19743
2021-04-01,US,23763358,117267,117267
2021-04-01,US,7364,435,435
2021-04-01,US,2328765,77016,19254
2021-05-01,US,25,1,1
2021-05-01,US,23555,779,779
2021-05-01,US,144599,1331,1331
2021-05-01,US,2101016,69484,17371
2021-04-01,Europe,43120,5115,5115
2021-04-01,Europe,30384,8100,8100
2021-04-01,Europe,16284,5134,5134
2021-04-01,Europe,101358,1735,1735
2021-04-01,Europe,14436,310,310
2021-04-01,Europe,311579,5243,5243
2021-04-01,Europe,55350,1188,1188
2021-04-01,Europe,42661,1564,1564
2021-04-01,Europe,29561,1148,1148
2021-04-01,Europe,78571,3063,3063
2021-04-01,Europe,142858,7045,7045
2021-04-01,Europe,167467,8128,8128
2021-04-01,Europe,6954,340,340
2021-04-01,Europe,2645279,14295,14295
2021-04-01,Europe,158650,7801,7801
2021-04-01,Europe,55269,4730,2365
2021-04-01,Europe,289198,19992,9996
2021-04-01,Europe,101995,6170,3085
2021-04-01,Europe,99611,7992,3996
2021-04-01,Europe,382792,18626,9313
2021-04-01,Europe,849727,41340,20670
2021-04-01,Europe,98166,5584,2792
2021-04-01,Europe,990458,48194,24097
2021-04-01,Europe,7047,416,208
2021-04-01,Europe,62507,3044,1522
2021-04-01,Europe,322462,15694,7847
2021-04-01,Europe,919916,45309,15103
2021-04-01,Europe,79288,25008,6252
2021-04-01,Europe,216046,25072,6268
2021-04-01,Europe,22054,2516,629
2021-04-01,Europe,214374,33848,8462
2021-04-01,Europe,102719,27384,6846
2021-04-01,Europe,31175,3628,907
2021-04-01,Europe,272021,60944,15236
2021-04-01,Europe,181868,48436,12109
2021-04-01,Europe,71116,26888,6722
2021-04-01,Europe,10318,1012,253
2021-04-01,Europe,135640,36160,9040
2021-04-01,Europe,40015,4552,1138
2021-04-01,Europe,333795,11052,2763
2021-04-01,Europe,29689,9364,2341
2021-04-01,Europe,47715,12720,3180
2021-04-01,Europe,59618,10832,2708
2021-04-01,Europe,53190,7452,1863
2021-04-01,Europe,70323,9640,2410
2021-04-01,Europe,49310,8956,2239
2021-04-01,Europe,35344,11148,2787
2021-04-01,Europe,43871,6032,1508
2021-04-01,Europe,30381,2532,633
2021-04-01,Europe,32574,7308,1827
2021-04-01,Europe,25388,6768,1692
2021-04-01,Europe,21681,4864,1216
2021-04-01,Europe,32305,6924,1731
2021-04-01,Europe,65849,7792,1948
2021-04-01,Europe,92415,24636,6159
2021-04-01,Europe,82543,14992,3748
2021-04-01,Europe,10589,1256,314
2021-04-01,Europe,63769,17780,3556
2021-04-01,Europe,8141,2270,454
2021-04-01,Europe,14906,3950,790
2021-04-01,Europe,6740,1880,376
2021-04-01,Europe,222231,93000,15500
2021-04-01,Europe,125518,32442,5407
2021-04-01,Europe,114646,5580,930
2021-04-01,Europe,556867,193170,32195
2021-04-01,Europe,2739,1158,193
2021-04-01,Europe,15669,4050,675
2021-04-01,Europe,8218,2124,354
2021-04-01,Europe,8631,3612,602
2021-04-01,Europe,127871,6222,1037
2021-04-01,Europe,37758,13098,2183
2021-04-01,Europe,72643,174804,6243
2021-04-01,Europe,164937,427420,15265
2021-04-01,Europe,26488,44772,1599
2021-04-01,Europe,55742,120848,4316
2021-04-01,Europe,149939,360808,12886
2021-04-01,Europe,101998,245448,8766
2021-05-01,Europe,15508,1318,1318
2021-05-01,Europe,26854,2088,2088
2021-05-01,Europe,89966,968,968
2021-05-01,Europe,9263,1311,1311
2021-05-01,Europe,57622,476,476
2021-05-01,Europe,92989,29352,29352
2021-05-01,Europe,344773,81612,81612
2021-05-01,Europe,293917,46700,46700
2021-05-01,Europe,160113,44914,44914
2021-05-01,Europe,466430,56485,56485
2021-05-01,Europe,64626,8431,8431
2021-05-01,Europe,513596,14322,14322
2021-05-01,Europe,52115,2600,2600
2021-05-01,Europe,137653,13978,13978
2021-05-01,Europe,4521,1426,1426
2021-05-01,Europe,32379,10208,10208
2021-05-01,Europe,138553,21137,21137
2021-05-01,Europe,328821,3588,3588
2021-05-01,Europe,97055,1075,1075
2021-05-01,Europe,78574,11627,11627
2021-05-01,Europe,67812,18907,18907
2021-05-01,Europe,36818,8860,8860
2021-05-01,Europe,1692,448,448
2021-05-01,Europe,85241,2826,2826
2021-05-01,Europe,13735,505,505
2021-05-01,Europe,171764,6618,6618
2021-05-01,Europe,80384,3196,3196
2021-05-01,Europe,157056,1795,1795
2021-05-01,Europe,20901,232,232
2021-05-01,Europe,896929,44403,44403
2021-05-01,Europe,135626,6514,6514
2021-05-01,Europe,825182,40456,40456
2021-05-01,Europe,48827,1558,1558
2021-05-01,Europe,14873,742,742
2021-05-01,Europe,97075,2707,2707
2021-05-01,Europe,18993,2253,2253
2021-05-01,Europe,11785,1090,1090
2021-05-01,Europe,54617,4588,4588
2021-05-01,Europe,5403,535,535
2021-05-01,Europe,7172,1172,1172
2021-05-01,Europe,47204,3480,3480
2021-05-01,Europe,37439,2747,2747
2021-05-01,Europe,6171,803,803
2021-05-01,Europe,76899,1294,1294
2021-05-01,Europe,35613,1534,1534
2021-05-01,Europe,291619,1153,1153
2021-05-01,Europe,74453,2567,2567
2021-05-01,Europe,132286,1165,1165
2021-05-01,Europe,245624,21329,21329
2021-05-01,Europe,407781,35192,35192
2021-05-01,Europe,71501,2798,2798
2021-05-01,Europe,220583,2487,2487
2021-05-01,Europe,268401,2997,2997
2021-05-01,Europe,240015,2691,2691
2021-05-01,Europe,28137,1107,1107
2021-05-01,Europe,338375,16652,16652
2021-05-01,Europe,118342,5830,5830
2021-05-01,Europe,5276,258,258
2021-05-01,Europe,11904,2411,2411
2021-05-01,Europe,58054,14167,14167
2021-05-01,Europe,17828,4000,4000
2021-05-01,Europe,24417,778,778
2021-05-01,Europe,14796,1237,1237
2021-05-01,Europe,5370,637,637
2021-05-01,Europe,15886,2178,2178
2021-05-01,Europe,32640,5154,5154
2021-05-01,Europe,30395,8102,8102
2021-05-01,Europe,31508,1004,1004
2021-05-01,Europe,17337,2377,2377
2021-05-01,Europe,39866,4729,4729
2021-05-01,Europe,42681,9567,9567
2021-05-01,Europe,4189,813,813
2021-05-01,Europe,6962,1113,1113
2021-05-01,Europe,144053,2424,2424
2021-05-01,Europe,43126,1352,1352
2021-05-01,Europe,96856,3192,3192
2021-05-01,Europe,55271,4770,4770
2021-05-01,Europe,147549,5780,5780
2021-05-01,Europe,164093,6479,6479
2021-05-01,Europe,4369882,22087,22087
2021-05-01,Europe,2496762,13294,13294
2021-05-01,Europe,51204,4374,2187
2021-05-01,Europe,91336,5636,2818
2021-05-01,Europe,90986,7300,3650
2021-05-01,Europe,389960,21888,10944
2021-05-01,Europe,731350,35580,17790
2021-05-01,Europe,86803,4800,2400
2021-05-01,Europe,1066471,50630,25315
2021-05-01,Europe,730173,45524,22762
2021-05-01,Europe,54081,2634,1317
2021-05-01,Europe,72909,22996,5749
2021-05-01,Europe,217804,44100,11025
2021-05-01,Europe,203148,27848,6962
2021-05-01,Europe,80824,20188,5047
2021-05-01,Europe,184455,29124,7281
2021-05-01,Europe,81713,21784,5446
2021-05-01,Europe,135131,51144,12786
2021-05-01,Europe,49724,11156,2789
2021-05-01,Europe,51409,10536,2634
2021-05-01,Europe,229103,51316,12829
2021-05-01,Europe,149577,39828,9957
2021-05-01,Europe,206003,17224,4306
2021-05-01,Europe,56120,12888,3222
2021-05-01,Europe,173466,39224,9806
2021-05-01,Europe,137794,11520,2880
2021-05-01,Europe,35570,4116,1029
2021-05-01,Europe,76831,2424,606
2021-05-01,Europe,68588,8136,2034
2021-05-01,Europe,38634,5296,1324
2021-05-01,Europe,41518,11068,2767
2021-05-01,Europe,40149,7292,1823
2021-05-01,Europe,26139,5864,1466
2021-05-01,Europe,23390,4828,1207
2021-05-01,Europe,18838,3532,883
2021-05-01,Europe,94586,14028,3507
2021-05-01,Europe,37853,4236,1059
